k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
   0 | [49.0, 75.5, 57.5, 17.9, 17.7, 58.5, 35.0, 0.5]                                  |                            -2.32 | 1.0000 |     1.0000 |          -1.00 |       1 |       0 | 
   1 | [52.14, 75.57, 57.55, 17.9, 16.86, 58.81, 35.0, 18.36]                           |                           -18.27 | 1.0000 |     1.0000 |           4.31 |      15 |       0 | line search success
   2 | [52.14, 75.57, 57.55, 17.9, 16.86, 58.81, 35.0, 18.36]                           |                           -18.27 | 0.5000 |     1.0000 |           0.98 |      15 |       0 | 2b triggered
   3 | [52.28, 75.14, 57.55, 17.9, 16.37, 58.83, 35.0, 18.36]                           |                           -18.43 | 0.5000 |     1.0000 |           2.46 |      38 |       0 | line search success
   4 | [52.41, 75.14, 57.55, 17.9, 15.89, 58.85, 35.0, 18.35]                           |                           -18.58 | 0.5000 |     1.0000 |           1.85 |      53 |       0 | line search success
   5 | [52.55, 75.15, 57.56, 17.9, 15.42, 58.86, 35.0, 18.35]                           |                           -18.73 | 0.5000 |     1.0000 |           1.85 |      68 |       0 | line search success
   6 | [52.69, 75.15, 57.56, 17.9, 14.95, 58.87, 35.0, 18.34]                           |                           -18.89 | 0.5000 |     1.0000 |           1.82 |      83 |       0 | line search success
   7 | [52.82, 75.15, 57.56, 17.9, 14.48, 58.88, 35.0, 18.34]                           |                           -19.05 | 0.5000 |     1.0000 |           1.82 |      98 |       0 | line search success
   8 | [52.89, 75.15, 57.56, 17.9, 14.46, 58.89, 35.0, 18.34]                           |                           -19.10 | 0.5000 |     1.0000 |           0.55 |     114 |       0 | line search success
   9 | [53.03, 75.15, 57.57, 17.9, 13.99, 58.91, 35.0, 18.33]                           |                           -19.25 | 0.5000 |     1.0000 |           1.82 |     129 |       0 | line search success
  10 | [53.15, 75.15, 57.57, 17.9, 13.52, 58.92, 35.0, 18.33]                           |                           -19.40 | 0.5000 |     1.0000 |           1.80 |     144 |       0 | line search success
  11 | [53.27, 75.15, 57.56, 17.9, 13.08, 58.92, 35.0, 18.32]                           |                           -19.54 | 0.5000 |     1.0000 |           1.77 |     158 |       0 | line search success
  12 | [53.33, 75.15, 57.56, 17.9, 13.06, 58.93, 35.0, 18.31]                           |                           -19.58 | 0.5000 |     1.0000 |           0.53 |     175 |       0 | line search success
  13 | [53.45, 75.15, 57.57, 17.9, 12.63, 58.95, 35.0, 18.31]                           |                           -19.72 | 0.5000 |     1.0000 |           1.77 |     189 |       0 | line search success
  14 | [53.57, 75.16, 57.57, 17.9, 12.19, 58.96, 35.0, 18.31]                           |                           -19.87 | 0.5000 |     1.0000 |           1.76 |     203 |       0 | line search success
  15 | [53.63, 75.15, 57.57, 17.9, 12.17, 58.97, 35.0, 18.31]                           |                           -19.90 | 0.5000 |     1.0000 |           0.51 |     220 |       0 | line search success
  16 | [53.74, 75.14, 57.57, 17.9, 11.73, 58.97, 35.0, 18.3]                            |                           -20.05 | 0.5000 |     1.0000 |           1.74 |     234 |       0 | line search success
  17 | [53.86, 75.14, 57.58, 17.9, 11.31, 58.98, 35.0, 18.3]                            |                           -20.18 | 0.5000 |     1.0000 |           1.74 |     248 |       0 | line search success
  18 | [53.86, 75.14, 57.58, 17.9, 11.31, 58.98, 35.0, 18.3]                            |                           -20.18 | 0.2500 |     1.0000 |           0.47 |     248 |       0 | 2b triggered
  19 | [53.86, 75.14, 57.58, 17.9, 11.31, 58.98, 35.0, 18.3]                            |                           -20.18 | 0.2500 |     0.5000 |           2.47 |     274 |       0 | line search failure
  20 | [53.86, 75.14, 57.58, 17.9, 11.31, 58.98, 35.0, 18.3]                            |                           -20.18 | 0.2500 |     0.2500 |           2.47 |     274 |       0 | line search failure
  21 | [53.86, 75.14, 57.58, 17.9, 11.31, 58.98, 35.0, 18.3]                            |                           -20.18 | 0.2500 |     0.1250 |           2.47 |     274 |       0 | line search failure
  22 | [53.86, 75.14, 57.58, 17.9, 11.31, 58.98, 35.0, 18.3]                            |                           -20.18 | 0.2500 |     0.0625 |           2.47 |     274 |       0 | line search failure
  23 | [53.86, 75.14, 57.58, 17.9, 11.31, 58.98, 35.0, 18.3]                            |                           -20.18 | 0.1250 |     0.0625 |           2.47 |     274 |       0 | 2b triggered
  24 | [53.86, 75.14, 57.58, 17.9, 11.31, 58.98, 35.0, 18.3]                            |                           -20.18 | 0.0625 |     0.0625 |           0.50 |     274 |       0 | 2b triggered
  25 | [53.86, 75.14, 57.58, 17.9, 11.31, 58.98, 35.0, 18.3]                            |                           -20.18 | 0.0312 |     0.0625 |           0.34 |     274 |       0 | 2b triggered
  25 | [53.91, 75.16, 57.58, 17.9, 11.17, 58.99, 35.0, 18.31]                           |                           -20.24 | 0.0312 |     0.0625 |           0.54 |     306 |       0 | termination test triggered, algorithm terminated
