k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
   0 | [8.17, 5.06, 5.44]                                                               |                         42664.57 | 1.0000 |     1.0000 |          -1.00 |       1 |       0 | 
   1 | [8.17, 5.06, 5.44]                                                               |                         42664.57 | 1.0000 |     0.5000 |      153709.09 |      42 |       0 | line search failure
   2 | [8.17, 5.06, 5.44]                                                               |                         42664.57 | 1.0000 |     0.2500 |      153709.09 |      42 |       0 | line search failure
   3 | [8.08, 5.06, 5.44]                                                               |                         42664.57 | 1.0000 |     0.2500 |      371475.38 |      66 |       0 | line search success
   4 | [8.08, 5.06, 5.44]                                                               |                         39431.07 | 1.0000 |     0.1250 |      191342.45 |     107 |       0 | line search failure
   5 | [8.08, 5.06, 5.44]                                                               |                         39431.07 | 1.0000 |     0.0625 |      369875.28 |     147 |       0 | line search failure
   6 | [8.08, 5.06, 5.44]                                                               |                         39431.07 | 1.0000 |     0.0312 |      369875.28 |     147 |       0 | line search failure
   7 | [8.08, 5.06, 5.44]                                                               |                         39431.07 | 1.0000 |     0.0312 |      316539.75 |     186 |       0 | line search success
   8 | [8.08, 5.06, 5.44]                                                               |                         39431.06 | 1.0000 |     0.0156 |      316539.12 |     225 |       0 | line search failure
   9 | [8.08, 5.06, 5.44]                                                               |                         39431.06 | 1.0000 |     0.0078 |      316539.12 |     225 |       0 | line search failure
  10 | [8.08, 5.06, 5.44]                                                               |                         39431.06 | 1.0000 |     0.0039 |      191342.81 |     264 |       0 | line search failure
  11 | [8.08, 5.06, 5.44]                                                               |                         39431.06 | 1.0000 |     0.0020 |      191342.81 |     264 |       0 | line search failure
  11 | [8.08, 5.06, 5.44]                                                               |                         39431.06 | 1.0000 |     0.0010 |      369874.94 |     302 |       0 | termination test triggered, algorithm terminated
