k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
   0 | [72.8, 51.0, 96.6, 35.7, 41.2, 57.7, 57.2, 6.6]                                  |                           -22.68 | 1.0000 |     1.0000 |          -1.00 |       1 |       0 | 
   1 | [72.8, 51.0, 96.6, 35.7, 41.2, 57.7, 57.2, 6.6]                                  |                           -22.68 | 0.3393 |     1.0000 |           0.68 |       1 |       0 | 2b triggered
   2 | [72.81, 51.02, 96.6, 35.68, 41.18, 57.71, 57.17, 6.64]                           |                           -22.81 | 0.3393 |     1.0000 |           1.29 |      38 |       0 | line search success
   3 | [72.85, 51.01, 96.61, 35.68, 41.17, 57.73, 57.21, 6.65]                          |                           -22.81 | 0.3393 |     1.0000 |           1.72 |      59 |       0 | line search success
   4 | [72.85, 51.01, 96.61, 35.68, 41.17, 57.73, 57.21, 6.65]                          |                           -22.81 | 0.3393 |     1.0000 |           1.74 |      94 |       0 | line search success
   5 | [72.85, 51.01, 96.61, 35.68, 41.17, 57.73, 57.21, 6.65]                          |                           -22.81 | 0.3393 |     1.0000 |           1.68 |     125 |       0 | line search success
   6 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.3393 |     1.0000 |           1.15 |     145 |       0 | line search success
   7 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.3393 |     0.5000 |           0.84 |     181 |       0 | line search failure
   8 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.3393 |     0.2500 |           0.84 |     181 |       0 | line search failure
   9 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.1047 |     0.2500 |           0.84 |     181 |       0 | 2b triggered
  10 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.1047 |     0.1250 |           5.44 |     215 |       0 | line search failure
  11 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.1047 |     0.0625 |           5.44 |     215 |       0 | line search failure
  12 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.1047 |     0.0312 |           5.44 |     215 |       0 | line search failure
  13 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.1047 |     0.0156 |           5.44 |     215 |       0 | line search failure
  14 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.0425 |     0.0156 |           5.44 |     215 |       0 | 2b triggered
  15 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.0425 |     0.0156 |          15.12 |     249 |       0 | line search success
  16 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.0425 |     0.0156 |          18.58 |     283 |       0 | line search success
  16 | [72.77, 51.01, 96.6, 35.64, 41.13, 57.78, 57.19, 6.69]                           |                           -22.81 | 0.0425 |     0.0078 |          15.16 |     320 |       0 | termination test triggered, algorithm terminated
