k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
   0 | [62.1, 36.4, 86.8, 2.5, 6.2, 49.5, 41.9, 16.6]                                   |                      13793797.00 | 1.0000 |     1.0000 |          -1.00 |       1 |       0 | 
   1 | [-175.74, 39.62, 82.3, 2.5, 100.06, 41.78, 41.9, 24.96]                          |                      13793797.00 | 1.0000 |     1.0000 |      739265.44 |      27 |       0 | line search success
   2 | [-133.85, 39.62, 82.3, 2.5, -20.89, 41.78, 41.9, 24.96]                          |                         53462.93 | 1.0000 |     1.0000 |        1379.60 |      52 |       0 | line search success
   3 | [105.01, 39.62, 82.3, 2.5, 71.21, 41.78, 41.9, 24.96]                            |                         38825.71 | 1.0000 |     1.0000 |         394.09 |      78 |       0 | line search success
   4 | [73.01, 39.62, 82.3, 2.5, 71.21, 41.78, 41.9, 24.96]                             |                          3026.08 | 1.0000 |     1.0000 |         110.02 |     100 |       0 | line search success
   5 | [73.01, 39.62, 82.3, 2.5, 71.21, 41.78, 41.9, 24.96]                             |                             0.55 | 0.2193 |     1.0000 |           0.44 |     100 |       0 | 2b triggered
   6 | [73.14, 39.6, 82.35, 2.36, 71.21, 41.87, 41.85, 24.85]                           |                             0.87 | 0.2193 |     1.0000 |           2.41 |     135 |       0 | line search success
   7 | [73.32, 39.32, 82.46, 2.7, 71.18, 41.78, 41.79, 24.81]                           |                             0.97 | 0.2193 |     1.0000 |           2.30 |     153 |       0 | line search success
   8 | [73.12, 39.09, 82.21, 2.54, 71.18, 41.95, 41.93, 24.95]                          |                             0.56 | 0.2193 |     1.0000 |           2.77 |     171 |       0 | line search success
   9 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.47 | 0.2193 |     1.0000 |           2.32 |     197 |       0 | line search success
  10 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.04 | 0.2193 |     0.5000 |           2.64 |     231 |       0 | line search failure
  11 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.09 | 0.2193 |     0.2500 |           2.64 |     231 |       0 | line search failure
  12 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.72 | 0.2193 |     0.1250 |           2.64 |     231 |       0 | line search failure
  13 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.71 | 0.2193 |     0.0625 |           2.64 |     231 |       0 | line search failure
  14 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.57 | 0.0824 |     0.0625 |           2.64 |     231 |       0 | 2b triggered
  15 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.86 | 0.0824 |     0.0312 |           7.19 |     269 |       0 | line search failure
  16 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.41 | 0.0824 |     0.0156 |           7.19 |     269 |       0 | line search failure
  17 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.06 | 0.0824 |     0.0078 |           7.19 |     269 |       0 | line search failure
  18 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.81 | 0.0281 |     0.0078 |           7.19 |     269 |       0 | 2b triggered
  18 | [73.12, 39.09, 82.21, 2.55, 71.18, 41.95, 41.93, 24.95]                          |                             0.45 | 0.0281 |     0.0039 |          14.18 |     306 |       0 | termination test triggered, algorithm terminated
