k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
   0 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 1.0000 |     1.0000 |          -1.00 |       1 |       0 | 
   1 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 0.4250 |     1.0000 |           0.85 |       1 |       0 | 2b triggered
   2 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 0.4250 |     0.5000 |           0.81 |      11 |       0 | line search failure
   3 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 0.1787 |     0.5000 |           0.71 |      11 |       0 | 2b triggered
   4 | [11.37, 12.13, 8.91]                                                             |                         17275.73 | 0.1787 |     0.2500 |           0.73 |      21 |       0 | line search failure
   5 | [11.52, 12.0, 8.99]                                                              |                         17275.73 | 0.1787 |     0.2500 |           1.21 |      25 |       0 | line search success
   6 | [11.52, 12.0, 8.99]                                                              |                          5007.63 | 0.1787 |     0.1250 |           1.30 |      35 |       0 | line search failure
   7 | [11.52, 12.0, 8.99]                                                              |                          5007.63 | 0.0321 |     0.1250 |           0.51 |      35 |       0 | 2b triggered
   8 | [11.52, 12.0, 8.99]                                                              |                          5007.63 | 0.0321 |     0.1250 |           0.92 |      44 |       0 | line search success
   9 | [11.52, 11.97, 9.02]                                                             |                          5001.21 | 0.0321 |     0.1250 |           0.89 |      50 |       0 | line search success
  10 | [11.49, 11.99, 9.02]                                                             |                          4869.26 | 0.0321 |     0.1250 |           1.01 |      56 |       0 | line search success
  11 | [11.49, 11.99, 9.02]                                                             |                          4646.03 | 0.0321 |     0.0625 |           0.27 |      66 |       0 | line search failure
  12 | [11.49, 11.99, 9.02]                                                             |                          4646.03 | 0.0321 |     0.0312 |           0.89 |      76 |       0 | line search failure
  13 | [11.49, 11.99, 9.02]                                                             |                          4646.03 | 0.0321 |     0.0156 |           1.29 |      86 |       0 | line search failure
  14 | [11.49, 11.99, 9.02]                                                             |                          4646.03 | 0.0029 |     0.0156 |           0.37 |      86 |       0 | 2b triggered
  15 | [11.49, 11.99, 9.02]                                                             |                          4646.03 | 0.0029 |     0.0078 |           1.00 |      96 |       0 | line search failure
  16 | [11.5, 11.99, 9.03]                                                              |                          4646.03 | 0.0029 |     0.0078 |           1.43 |     104 |       0 | line search success
  17 | [11.53, 12.09, 9.12]                                                             |                          4612.86 | 0.0029 |     0.0078 |           1.20 |     108 |       0 | line search success
  18 | [11.53, 12.09, 9.12]                                                             |                          4281.37 | 0.0029 |     0.0039 |           0.90 |     118 |       0 | line search failure
  19 | [11.53, 12.09, 9.12]                                                             |                          4281.37 | 0.0029 |     0.0020 |           0.79 |     128 |       0 | line search failure
  20 | [11.53, 12.09, 9.12]                                                             |                          4281.37 | 0.0009 |     0.0020 |           0.90 |     128 |       0 | 2b triggered
  21 | [11.52, 12.12, 9.11]                                                             |                          4281.37 | 0.0009 |     0.0020 |           1.02 |     134 |       0 | line search success
  22 | [11.52, 12.12, 9.11]                                                             |                          4066.75 | 0.0009 |     0.0010 |           0.59 |     144 |       0 | line search failure
  23 | [11.52, 12.12, 9.11]                                                             |                          4066.75 | 0.0009 |     0.0005 |           1.14 |     154 |       0 | line search failure
  24 | [11.52, 12.12, 9.11]                                                             |                          4066.75 | 0.0002 |     0.0005 |           0.95 |     154 |       0 | 2b triggered
  25 | [11.52, 12.12, 9.11]                                                             |                          4066.75 | 0.0002 |     0.0002 |           0.60 |     164 |       0 | line search failure
  26 | [11.52, 12.12, 9.11]                                                             |                          4066.75 | 0.0002 |     0.0001 |           1.21 |     174 |       0 | line search failure
  27 | [11.52, 12.12, 9.11]                                                             |                          4066.75 | 0.0001 |     0.0001 |           1.25 |     174 |       0 | 2b triggered
  28 | [11.39, 12.13, 9.25]                                                             |                          4066.75 | 0.0001 |     0.0001 |           0.92 |     178 |       0 | line search success
  29 | [11.42, 12.12, 9.23]                                                             |                          3431.08 | 0.0001 |     0.0001 |           1.05 |     184 |       0 | line search success
  30 | [11.42, 12.12, 9.23]                                                             |                          3326.68 | 0.0001 |     0.0001 |           1.23 |     194 |       0 | line search failure
  31 | [11.42, 12.12, 9.23]                                                             |                          3326.68 | 0.0000 |     0.0001 |           0.86 |     194 |       0 | 2b triggered
  32 | [11.43, 12.12, 9.24]                                                             |                          3326.68 | 0.0000 |     0.0001 |           1.31 |     202 |       0 | line search success
  33 | [11.43, 12.12, 9.24]                                                             |                          3283.43 | 0.0000 |     0.0000 |           0.96 |     212 |       0 | line search failure
  34 | [11.43, 12.12, 9.24]                                                             |                          3283.43 | 0.0000 |     0.0000 |           1.52 |     222 |       0 | line search failure
  35 | [11.43, 12.12, 9.24]                                                             |                          3283.43 | 0.0000 |     0.0000 |           0.32 |     222 |       0 | 2b triggered
