k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
   0 | [12.2, 12.62, 8.89]                                                              |                         18438.32 | 1.0000 |     1.0000 |          -1.00 |       1 |       0 | 
   1 | [11.97, 12.62, 8.79]                                                             |                         18438.32 | 1.0000 |     1.0000 |           1.01 |       4 |       0 | line search success
   2 | [12.18, 12.99, 9.05]                                                             |                          9783.48 | 1.0000 |     1.0000 |           1.14 |       6 |       0 | line search success
   3 | [12.18, 12.99, 9.05]                                                             |                          9593.35 | 0.2802 |     1.0000 |           0.56 |       6 |       0 | 2b triggered
   4 | [12.18, 12.99, 9.05]                                                             |                          9593.35 | 0.2802 |     0.5000 |           0.98 |      27 |       0 | line search failure
   5 | [12.18, 12.99, 9.05]                                                             |                          9593.35 | 0.2802 |     0.2500 |           1.12 |      47 |       0 | line search failure
   6 | [12.18, 12.99, 9.05]                                                             |                          9593.35 | 0.0713 |     0.2500 |           0.57 |      47 |       0 | 2b triggered
   7 | [12.0, 13.16, 9.04]                                                              |                          9593.35 | 0.0713 |     0.2500 |           0.96 |      50 |       0 | line search success
   8 | [12.0, 13.16, 9.04]                                                              |                          9005.30 | 0.0713 |     0.2500 |           1.21 |      70 |       0 | line search success
   9 | [12.0, 13.16, 9.04]                                                              |                          9005.29 | 0.0713 |     0.1250 |           1.61 |      90 |       0 | line search failure
  10 | [12.0, 13.16, 9.04]                                                              |                          9005.29 | 0.0355 |     0.1250 |           0.57 |      90 |       0 | 2b triggered
  11 | [12.0, 13.16, 9.04]                                                              |                          9005.29 | 0.0355 |     0.0625 |           0.92 |     111 |       0 | line search failure
  12 | [11.74, 13.28, 9.45]                                                             |                          9005.29 | 0.0355 |     0.0625 |           1.19 |     113 |       0 | line search success
  13 | [11.74, 13.28, 9.45]                                                             |                          8199.52 | 0.0355 |     0.0625 |           1.39 |     133 |       0 | line search success
  14 | [11.74, 13.28, 9.45]                                                             |                          8199.50 | 0.0175 |     0.0625 |           0.56 |     133 |       0 | 2b triggered
  15 | [11.74, 13.57, 9.86]                                                             |                          8199.50 | 0.0175 |     0.0625 |           0.74 |     135 |       0 | line search success
  16 | [11.74, 13.57, 9.86]                                                             |                          7021.08 | 0.0175 |     0.0625 |           0.92 |     155 |       0 | line search success
  17 | [11.74, 13.57, 9.86]                                                             |                          7021.07 | 0.0175 |     0.0312 |           0.78 |     176 |       0 | line search failure
  18 | [11.74, 13.57, 9.86]                                                             |                          7021.07 | 0.0069 |     0.0312 |           0.44 |     176 |       0 | 2b triggered
  19 | [11.74, 13.57, 9.86]                                                             |                          7021.07 | 0.0069 |     0.0156 |           0.87 |     196 |       0 | line search failure
  20 | [11.76, 13.59, 9.86]                                                             |                          7021.07 | 0.0069 |     0.0156 |           1.09 |     202 |       0 | line search success
  21 | [11.76, 13.59, 9.86]                                                             |                          7008.77 | 0.0069 |     0.0156 |           1.35 |     212 |       0 | line search success
  22 | [11.76, 13.59, 9.86]                                                             |                          7008.50 | 0.0069 |     0.0078 |           0.92 |     233 |       0 | line search failure
  23 | [11.76, 13.59, 9.86]                                                             |                          7008.50 | 0.0069 |     0.0039 |           1.40 |     253 |       0 | line search failure
  24 | [11.76, 13.59, 9.86]                                                             |                          7008.50 | 0.0018 |     0.0039 |           0.92 |     253 |       0 | 2b triggered
  25 | [11.76, 13.59, 9.86]                                                             |                          7008.50 | 0.0018 |     0.0020 |           0.50 |     273 |       0 | line search failure
  26 | [11.76, 13.59, 9.86]                                                             |                          7008.50 | 0.0018 |     0.0010 |           1.11 |     294 |       0 | line search failure
  27 | [11.76, 13.59, 9.86]                                                             |                          7008.50 | 0.0003 |     0.0010 |           0.51 |     294 |       0 | 2b triggered
  27 | [11.76, 13.59, 9.86]                                                             |                          7008.50 | 0.0003 |     0.0005 |           0.92 |     312 |       0 | termination test triggered, algorithm terminated
