k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
  30 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0003 |     0.0000 |        3938.06 |     212 |       0 | line search failure
  31 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0001 |     0.0000 |        4239.25 |     212 |       0 | 2b triggered
  32 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0001 |     0.0000 |        7952.59 |     225 |       0 | line search failure
  33 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0001 |     0.0000 |       12415.45 |     235 |       0 | line search failure
  34 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0001 |     0.0000 |        8032.75 |     235 |       0 | 2b triggered
  35 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0001 |     0.0000 |       31460.82 |     252 |       0 | line search failure
  36 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0001 |     0.0000 |       28192.80 |     259 |       0 | line search failure
  37 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0001 |     0.0000 |       31199.91 |     263 |       0 | line search failure
  38 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0000 |     0.0000 |       16372.22 |     263 |       0 | 2b triggered
  39 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0000 |     0.0000 |       59655.52 |     273 |       0 | line search failure
  40 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0000 |     0.0000 |       62085.77 |     280 |       0 | line search failure
  41 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0000 |     0.0000 |       71471.95 |     287 |       0 | line search failure
  42 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0000 |     0.0000 |       54836.41 |     287 |       0 | 2b triggered
  43 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0000 |     0.0000 |      172451.42 |     299 |       0 | line search failure
  43 | [90.4, 5.3, 66.6, 14.3, 71.1, 39.87, 40.6, 21.0]                                 |                           -19.62 | 0.0000 |     0.0000 |      231876.41 |     305 |       0 | termination test triggered, algorithm terminated
