k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
   0 | [12.31, 13.75, 9.56]                                                             |                         12277.23 | 1.0000 |     1.0000 |          -1.00 |       1 |       0 | 
   1 | [12.12, 13.75, 9.4]                                                              |                         12277.23 | 1.0000 |     1.0000 |      255435.89 |       6 |       0 | line search success
   2 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.5000 |      123382.65 |      29 |       0 | line search failure
   3 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.2500 |      139946.20 |      51 |       0 | line search failure
   4 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.1250 |      123382.65 |      51 |       0 | line search failure
   5 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0625 |      139946.20 |      51 |       0 | line search failure
   6 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0312 |      139946.20 |      51 |       0 | line search failure
   7 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0156 |       90514.75 |      72 |       0 | line search failure
   8 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0078 |       90514.75 |      72 |       0 | line search failure
   9 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0039 |      139946.20 |      72 |       0 | line search failure
  10 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0020 |      123382.65 |      72 |       0 | line search failure
  11 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0010 |      123382.65 |      72 |       0 | line search failure
  12 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0005 |      139946.20 |      72 |       0 | line search failure
  13 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0002 |      123382.65 |      72 |       0 | line search failure
  14 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0001 |      123382.65 |      72 |       0 | line search failure
  15 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0001 |      139946.20 |      72 |       0 | line search failure
  16 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0000 |       90514.75 |      72 |       0 | line search failure
  17 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0000 |      139946.20 |      72 |       0 | line search failure
  18 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 1.0000 |     0.0000 |      139946.20 |      72 |       0 | line search failure
  19 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 0.4707 |     0.0000 |      123382.65 |      72 |       0 | 2b triggered
  20 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 0.1953 |     0.0000 |       51187.90 |      72 |       0 | 2b triggered
  21 | [12.12, 13.75, 9.4]                                                              |                          5283.10 | 0.0688 |     0.0000 |       18025.98 |      72 |       0 | 2b triggered
  22 | [12.16, 13.75, 9.45]                                                             |                          5283.10 | 0.0688 |     0.0000 |       14843.84 |      83 |       0 | line search success
  23 | [12.16, 13.75, 9.45]                                                             |                          4493.00 | 0.0688 |     0.0000 |       11854.60 |      97 |       0 | line search success
  24 | [12.15, 13.75, 9.45]                                                             |                          4492.70 | 0.0688 |     0.0000 |       10691.71 |     108 |       0 | line search success
  25 | [12.15, 13.75, 9.45]                                                             |                          4489.98 | 0.0225 |     0.0000 |        5900.52 |     108 |       0 | 2b triggered
  26 | [12.15, 13.75, 9.45]                                                             |                          4489.98 | 0.0225 |     0.0000 |        3574.03 |     121 |       0 | line search success
  27 | [12.15, 13.74, 9.45]                                                             |                          4488.90 | 0.0225 |     0.0000 |        3204.55 |     132 |       0 | line search success
  28 | [12.14, 13.73, 9.45]                                                             |                          4488.09 | 0.0225 |     0.0000 |        3035.04 |     141 |       0 | line search success
  29 | [12.14, 13.73, 9.45]                                                             |                          4484.41 | 0.0049 |     0.0000 |        1293.04 |     141 |       0 | 2b triggered
  30 | [12.14, 13.72, 9.46]                                                             |                          4484.41 | 0.0049 |     0.0000 |        3374.58 |     152 |       0 | line search success
  31 | [12.13, 13.72, 9.46]                                                             |                          4457.47 | 0.0049 |     0.0000 |        2352.86 |     162 |       0 | line search success
  32 | [12.13, 13.71, 9.46]                                                             |                          4456.40 | 0.0049 |     0.0000 |        1530.26 |     171 |       0 | line search success
  33 | [12.13, 13.71, 9.46]                                                             |                          4448.12 | 0.0049 |     0.0000 |         841.66 |     182 |       0 | line search success
  34 | [12.13, 13.71, 9.46]                                                             |                          4447.82 | 0.0049 |     0.0000 |        1851.26 |     193 |       0 | line search success
  35 | [11.99, 13.5, 9.46]                                                              |                          4445.74 | 0.0049 |     0.0000 |        1262.11 |     198 |       0 | line search success
  36 | [12.01, 13.5, 9.48]                                                              |                          4416.69 | 0.0049 |     0.0000 |       10796.65 |     206 |       0 | line search success
  37 | [12.01, 13.5, 9.47]                                                              |                          4263.97 | 0.0049 |     0.0000 |        2644.63 |     216 |       0 | line search success
  38 | [12.01, 13.5, 9.47]                                                              |                          4262.73 | 0.0049 |     0.0000 |         723.99 |     227 |       0 | line search success
