k    | x                                                                                | f(x)                             | delta  | target_acc | ||~g||         | f_evals | success | msg
   0 | [51.8, 72.6, 68.4, 7.1, 16.2, 39.7, 48.8, 36.6]                                  |                            -9.43 | 1.0000 |     1.0000 |          -1.00 |       1 |       0 | 
   1 | [51.8, 72.6, 68.4, 7.1, 16.2, 39.7, 48.8, 36.6]                                  |                            -9.43 | 1.0000 |     0.5000 |           1.49 |      29 |       0 | line search failure
   2 | [51.8, 72.6, 68.4, 7.1, 16.2, 39.7, 48.8, 36.6]                                  |                            -9.43 | 0.5000 |     0.5000 |           1.49 |      29 |       0 | 2b triggered
   3 | [51.8, 72.6, 68.4, 7.1, 16.2, 39.7, 48.8, 36.6]                                  |                            -9.43 | 0.2500 |     0.5000 |           0.63 |      29 |       0 | 2b triggered
   4 | [51.8, 72.6, 68.4, 7.1, 16.2, 39.7, 48.8, 36.6]                                  |                            -9.43 | 0.2500 |     0.2500 |           2.36 |      55 |       0 | line search failure
   5 | [51.8, 72.6, 68.4, 7.1, 16.2, 39.7, 48.8, 36.6]                                  |                            -9.43 | 0.2500 |     0.1250 |           2.36 |      55 |       0 | line search failure
   6 | [51.8, 72.6, 68.4, 7.1, 16.2, 39.7, 48.8, 36.6]                                  |                            -9.43 | 0.2500 |     0.0625 |           2.36 |      55 |       0 | line search failure
   7 | [51.8, 72.6, 68.4, 7.1, 16.2, 39.7, 48.8, 36.6]                                  |                            -9.43 | 0.1250 |     0.0625 |           2.36 |      55 |       0 | 2b triggered
   8 | [51.8, 72.6, 68.4, 7.1, 16.2, 39.7, 48.8, 36.6]                                  |                            -9.43 | 0.0625 |     0.0625 |           0.56 |      55 |       0 | 2b triggered
   9 | [51.8, 72.6, 68.4, 7.1, 16.2, 39.7, 48.8, 36.6]                                  |                            -9.43 | 0.0312 |     0.0625 |           0.77 |      55 |       0 | 2b triggered
  10 | [53.18, 72.74, 68.42, 7.1, 16.09, 40.25, 48.8, 36.62]                            |                            -9.43 | 0.0312 |     0.0625 |           0.80 |      91 |       0 | line search success
  11 | [53.18, 72.74, 68.42, 7.1, 16.09, 40.25, 48.8, 36.62]                            |                           -10.29 | 0.0312 |     0.0312 |           0.76 |     121 |       0 | line search failure
  12 | [53.18, 72.74, 68.42, 7.1, 16.09, 40.25, 48.8, 36.62]                            |                           -10.29 | 0.0156 |     0.0312 |           0.76 |     121 |       0 | 2b triggered
  13 | [53.18, 72.74, 68.42, 7.1, 16.09, 40.25, 48.8, 36.62]                            |                           -10.29 | 0.0156 |     0.0156 |           0.56 |     151 |       0 | line search failure
  14 | [53.18, 72.74, 68.42, 7.1, 16.09, 40.25, 48.8, 36.62]                            |                           -10.29 | 0.0078 |     0.0156 |           0.56 |     151 |       0 | 2b triggered
  15 | [54.29, 71.57, 68.47, 7.1, 14.37, 40.99, 48.8, 36.76]                            |                           -10.29 | 0.0078 |     0.0156 |           0.68 |     179 |       0 | line search success
  16 | [54.29, 71.57, 68.47, 7.1, 14.37, 40.99, 48.8, 36.76]                            |                           -11.27 | 0.0078 |     0.0078 |          89.98 |     195 |       0 | line search failure
